"yine";"spanish";"source";"suspect_reason"
"Pawlo nikjixatkana pejnuruneko rumrerekastsipotunanuko. Wane china, ""Pamole gepkoxamkojgognetkani tye gkagwakanata gogajirewatinri. Giketsotaji gnika.";"Y cuando amanecía, Pablo animaba a todos para que comieran, y dijo: Este es el día catorce que has estado esperando a ver que pasa, y en ayuno.";"bible";"unbalanced_quotes"
"Wane rixatka. Mapgogne giknoginitka, Pawlo gapatjixna tsrukakalune Goteyone. Rapatinitkana wane chinna, ""Jejine, nomolene, gikeyaka nkamruyegitna yine. Gi wa wuneruneko gixjetyawaka nkotnuka.";"Después de tres días envió a buscar a los jefes de los judíos; y cuando se juntaron, les dijo: Hermanos míos, aunque no había hecho nada contra la gente o los caminos de nuestros padres, he sido entregado preso desde Jerusalén, en manos de los romanos:";"bible";"unbalanced_quotes"
"Giyagni wane chinruna, ""Gi Gote giyakatyachrotsotaji kiruka wyoptoyegityi. Gi satuna wane giyakatya wumole runkakletpiranyegityapyi, mugletu chinpiranyegityapyi.";"Y ellos le dijeron: No hemos recibido cartas de Judea sobre ti, y ninguno de los hermanos ha venido a nosotros aquí para dar cuenta o decir algo malo acerca de ti.";"bible";"unbalanced_quotes"
"Gi wa panshinikanurunni wannakakluko. Giyagni ralimtatkana. Pawlo wane china tye tokanchi, ""Kigle yanumle rixa Giwekikaluru Kpashiri, tokanchi geneklewatachri Gisayiyaya. Wane chinna wutsrukatenni:";"Y se fueron, porque había división entre ellos, después que Pablo dijo una cosa: Bien, el Espíritu Santo dijo por el profeta Isaías a vuestros padres:";"bible";"unbalanced_quotes"
"Gi rixanu gijixipta rapukote Wale gaalixanru pejnurkakako. Wa wane chinini, ""pejnurkakako gaalixkalurupni,"" pgujetanurni gi wa gaalixkalurni Goyakalu wa pejnurkakako gaalixachri Kristo chinanu.";"Porque, como dice, Dios a puesto todas las cosas bajo sus pies. Pero cuando él dice: ""Todas las cosas se someten a él"", está claro que no se dice acerca de Dios mismo, ya que es él quien le sometió todas las cosas debajo de él "".";"bible";"unbalanced_quotes"
"Wa yine gixjetyawaka Gigwisoya kmatsurune nyagotini, ¿klu kigleylu? Wa gipnachine ma yotunotkamka, waneklu wnikanu, wuranu. Gi rixanu yechikawa wupnanu.";"Si, como hombre estuve peleando con bestias en Éfeso, ¿de qué me sirve? Si es verdad que los muertos no resucitan, entonces como algunos dicen: comamos y bebamos porque mañana moriremos'.";"bible";"unbalanced_quotes"
"Seyni wa netinitkana gi wa potukyaletkana; gi wa Kiglerpotunanu Tokanchi galikakate chinyawaka pixka rixna, wane nchinru Sotlu pejnurune getanu, ""Wa pixa Goteyokyi wa payineko gixjetyawaka pixka pixini; gi wanna Goteyone gixjetyawaka pixka pixini, ¿klu chinanu perutna payineko wa Goteyone gixjetyawaka pixka rixinripna?";"Pero cuando vi que no estaban viviendo en rectitud de acuerdo con las verdaderas palabras de las buenas nuevas, le dije a Pedro delante de todos, si tú, siendo judío, estás viviendo como los gentiles, y no como los judíos, ¿cómo? harás que los gentiles hagan lo mismo que los judíos?";"bible";"unbalanced_quotes"
"Ga wa gitowrene wane chinpiranyegita: Giwekikalurune kamrutna gitowrene ga wa kamrurewyegitjene katmerolkaka rixkaka. ""Pogirewle tuplapijere, Goyakalu, gwagognenatachripni gike rixiniko mnikawnakatupni. Ga wa pogirewatyawaka kanojere, poyagkaklewlu kanojerni.";"Y de los ángeles dice: El hace que sus ángeles, sean como vientos y sus siervos como llamas de fuego.";"bible";"unbalanced_quotes"
"Ga wa sapwaklu pixka psaprurukanru. Ga wa mkachri pixka kashrijetikolupa. Seyni Pixa pixyawakakni Pixa. Ga wa pwalaputkaka gi nikawnanu."" ""Npotuklesretate ptuplatanu, pkamnixjene nutakinpotunanuko pujixi gitspangaprepa.""";"Ellos serán enrollados como un paño, como un manto, y serán cambiados; pero tú eres el mismo y tus años no tendrán fin.";"bible";"unbalanced_quotes"
"Giyagni wa Giwekikaluru Kpashiri chinyawaka: ""Xawakni gyijnaktokanutinri,";"Y así, como dice el Espíritu Santo: Hoy, si permites que su voz venga a tus oídos,";"bible";"unbalanced_quotes"
"""Tyenwa gipiratkaluru tokanchi nupiryegityapna ruknoginpatka walegognekaka,"" china wa Gitsrukaachi: ""Rajiyna nenekinna Ntokanu Yokanatkaluru. Ga wa ginshinikanna nyonatinna.";"Este es el pacto que haré con ellos después de aquellos días, dice el Señor; Pondré mis leyes en sus corazones, escribiendolas en sus mentes;";"bible";"unbalanced_quotes"
"Ga wa gixa gamtakatkalu giykolu, wa wgenchine pixka gixa giynumsatikolu: Noturu, gi wa gike migje pixka pixa getletanru Gitsrukaachi saletlewle. Gi koxa pugrokanshinikanutanu wa Wale chigetjetinipyi.";"Y no has olvidado la exhortación que Dios les aconseja como a hijos suyos, dice en la Escritura: ""hijo Mío, no desprecies la corrección del Señor, ni te desanimes cuando te reprende.";"bible";"unbalanced_quotes"
"Wannapirana koxa runkakleta Genocho, wa Goyakalu tokanu reneklewatini. Walenwa Gataklopisha payokgipre chininri. Wale wane china, ""Gitsrukaachi gina gixolune potu kpashiriteneyma,";"El profeta Enoc, que era el séptimo después de Adán, dijo de estos hombres: El Señor vino con decenas de miles de sus santos,";"bible";"unbalanced_quotes"
"Ga wa wane chinruna wa magkakaka ga wa tsru sotlu, ""Pujrukanu wixa gogo. Pyogimatanwu pogirchi tuplapijere tuplatachrigojiya, ga wa gowega Wgene jgekanuya.";"Y dicen a los montes y a las rocas: Caigan sobre nosotros y escondanos, de la presencia del que está sentado en el trono y de la ira del Cordero,";"bible";"unbalanced_quotes"
"Giyagni tuplapije ga wa tsrune ga wa giwekachine sajruka tunwaletna pejnuruneko Goyakalutowrene. Tuplapije ginaple chiji gapokjiwutachinni. Ga wa yoptsojityegitluna Goyakalu. Wane chinna: ""Wane gixkalurupa.";"Y todos los ángeles estaban alrededor del trono, y de los ancianos y de las cuatro bestias; y cayeron sobre sus rostros delante del trono, y adoraron a Dios, diciendo:";"bible";"unbalanced_quotes"
"Giyagni wane nchinru, ""Nutsrukate, pixa gimata."" Wane chinno, ""Nyinwa tsru salewakchi giyakatyachinni. Ga wa ropowalutna rerkana ga wa klata rixkakluna gowega Wgenegragaya.";"Y le dije: Mi señor, tú lo sabes. Y él me dijo: Estos son los que pasaron por gran tribulación, y sus vestiduras han sido lavadas y emblanquecidas en la sangre del Cordero.";"bible";"unbalanced_quotes"
"Ga wa neneeka yantapije kanojerchi pixkalutu. Wane china, ""Palnanu. Pyantatanru kpashiwakpotugruko Goyakalunu, ga wa yochpikjetikowakakwa ga wa wane yoptsojityachine.";"Y me fue dada una vara de medir; y se me dijo: levántate, y toma la medida de la casa de Dios, y del altar, y de los adoradores que están en ella.";"bible";"unbalanced_quotes"
"Ga wa satu Goyakalutowreru mapa chininri gomkagitna. Gichkoplajiya wane china, ""Girukokta yoptsojityegitlu kmatsuru ga wa wale yaglu, ga wa girukokta gijrota ga wa gimyo gimaxikole yoptotachri,";"Y un tercer ángel los siguió, diciendo a gran voz: Si alguno adora a la bestia y a su imagen, y tiene su marca en su frente o en su mano,";"bible";"unbalanced_quotes"
"Ga wa runa wa payokgipre Goyakalutowrene satute, wa payokgipreproswaga waneyalune satute, gita giynumsatachri. Wane chinno, ""Punanu. Nekakgitanyi tuklukanuwnayegjixikowaka tsro kapoklewaklero gixo gonkaka tuplatachro.";"Y vino uno de los siete ángeles que tenían las siete copas, y me dijo: Ven acá, para que veas el juicio contra la gran ramera, que está sentada sobre las muchas aguas;";"bible";"unbalanced_quotes"
"Ga wa Goyakalutowreru wane chinno, ""¿Klu chinanu puglajita? Gita ginkakanyi giyogimanatkaluru tokanchi suxopirana, ga wa kmatsuru tutjitjerupirana, payokgiprejiwurutu ga wa pamolegwalutu.";"Y el ángel me dijo: ¿Por qué te sorprendes? Yo te diré el misterio de la mujer y de la bestia en que está sentada, que tiene las siete cabezas y los diez cuernos.";"bible";"unbalanced_quotes"
"Ga wa Goyakalutowreru wane chinno, ""Wa gonkaka petanru, kapoklewaklero tuplatyawaka, walenwa yine ga wa gixolunkaka, ga wa payine, ga wa patokankaka yanumatyachine.";"Y él me dijo: Las aguas que viste, donde está sentada la ramera, son pueblos, multitudes, naciones y lenguas.";"bible";"unbalanced_quotes"
"Ga wa gijixipta napoka nyoptsojityegityaplu. Ga wa wale wane chinno, ""Pgirukotinwa. Gi waneko pixanu. Pixje wayegrechrino gita, satu wannatno gita, wa pumolene gipgujtalewlu Gesopirana waneyalune. Goyakalu pyoptsojityegitanu. Gi rixanu wa gipgujtalewlu Gesopirana walenwa Goyakalu tokanu genekikolu pixka.""";"Y me puse de cara delante de sus pies para darle culto. Y él me dijo: ""Mira que no lo hagas: yo soy un siervo contigo y con tus hermanos que guardan el testimonio de Jesús: Adora a Dios; porque el testimonio de Jesús. es el espíritu de la palabra de profecía.";"bible";"unbalanced_quotes"
"Nyijnakotlu gichkotokanuru pogirchi tuplapijere giyakatyachri, wane chinachri, ""Xaniyakawa Goyakalupji yineymatka. Rumwapjitanna. Wannapni rayinerutene. Ga wa Waleko Goyakalu wannaymapa.";"Y vino a mis oídos una gran voz del trono, que decía: Mira, el tabernáculo de Dios está con los hombres, y él morará con ellos; y ellos serán su pueblo, y Dios mismo estará con ellos, y será su Dios.";"bible";"unbalanced_quotes"
"Ga wa wane chinno, ""Wane gixkalurutkani. Gitni wa muchinanu gwachri yongano ga wa ralipre yongano, wa yinuwakachrino ga wa ralipreno. Wa gonunnagatewatachripa Gita genekanru gonu gishpakgatyawaka giwekgatachri gonu genekashatkaluru.";"Y él me dijo: Hecho está. Yo soy el Primero y el Último, el comienzo y el final. Daré libremente de la fuente del agua de vida al que tiene sed.";"bible";"unbalanced_quotes"
"Wane chinno, ""Tyekakni wa poyagkakachri tokanchi ga wa galikakpotunanu tokanchi. Gitsrukaachi wa tokanu geneklewatachine giwekinrikaka Goyakalute, yokana towreta rekakgityapna wayegrene pshinitsonu gimkata wane gixkalurkakapa.";"Y él me dijo: Estas palabras son ciertas y verdaderas; y el Señor, el Dios de los espíritus de los profetas, envió a su ángel para aclarar a sus siervos las cosas que están por suceder y pronto.";"bible";"unbalanced_quotes"
"Ga wa wane chinno, ""Gi wa gipre kgimaxikoleru pushyatinri twu kiruka gajeru tokanu, wa tokanchi geneklewatachri chinanru. Gi rixanu gi gowukatkalu gigogne.";"Y él me dijo: No selles las palabras de profecía de este libro, porque el tiempo está cerca.";"bible";"unbalanced_quotes"
"Giyagni Gispanya nyinpatka, nyayegitangi. Gi rixanu nkagwaka getlemtgi nuknogamtinipa, ganikyapno waneya, nali getlemtinpatkagi.";"Cada vez que voy a España (por ello Tengo la esperanza de verlos en mi camino, y después que haya tenido el gusto de verlos, espero que ustedes me ayuden a continuar el viaje.";"bible";"unbalanced_parentheses"
"Ga wa wane chininri, ""Teno ya Geso,"" raluka chinreta wa muchinanu rujrukinritka. Wa chiji ya.";"(Ahora bien, Él subió, ¿qué es sino que descendió primero a las partes más bajas de la tierra?";"bible";"unbalanced_parentheses"
"Wa gijrukachri Walekni wa teno yachri, psoltengogneko gogote yachri, pnumnunanuka mmagatikatu rixinripa.";"El que descendió es el mismo que subió lejos sobre todos los cielos para poder completar todas las cosas).";"bible";"unbalanced_parentheses"
"Giyagni wane nchina, ""Petanu. Gewno Gita. Kirukamtapoyi nyonpiranyegitika, Wa pushinikyawaka nkamrutinripa, Goyakalu.""";"Entonces dije: Mira, he venido para hacer tu voluntad, oh Dios como está escrito de mí en el rollo del libro).";"bible";"unbalanced_parentheses"
"Wane chinna, ""¿Ginaklu wa Goteyone Pogire gishpakachritka? Gi rixanu tkachi gishpatyawaka sreta wetyalo katagirite. Wuna wyoptsojityentapyaplu.""";"Diciendo: ¿Dónde está el Rey de los Judíos, cuyo nacimiento ha tenido lugar ahora? Hemos visto su estrella en el este y hemos venido a darle culto.";"bible";"punctuation_side_mismatch"
"Wetle yokanatna. Wane china, ""Gajewa. Gepomsapotutanna wa mturu pirana. Wa gikshikiniplu ginkakapanno, gita koxa yoptsojityentapyaplu.""";"Y los envió a Belén, y dijo: Ve y asegúrate donde está el niño; y cuando lo hayas visto, déjame tener noticias de él, para que pueda venir y darle culto.";"bible";"punctuation_side_mismatch"
"Yinitkana kgimatkalerune, Gitsrukaachi towreru gipgujewnagipnayegitlu Gosi. Wane chinru, ""Palnanutka. Panikanutkalu mturu ga wa runro. Pasukanutka. Gigipto pyanutka. Wane pwanatanutka wane nchininpotukyi Gita. Gi rixanu Giroremka gijganru mturu ruylatyaplu.""";"Después que partieron ellos, un ángel del Señor vino a José en sueños, y le dijo: Levántate, toma al niño y a su madre, y vete a Egipto, y no vuelvas de allí hasta que yo te dé palabra; porque Herodes estará buscando al niño para matarlo.";"bible";"punctuation_side_mismatch"
"Wane chinru, ""Puyokanutka. Panikanutkalu mturu ga wa runro, ga wa Gisrayilinchijne pyanutka. Gi rixanu rupnanatkana mturu galuka giylaletachinni.""";"Diciendo: Levántate, toma al niño y a su madre, y vete a la tierra de Israel; porque los que estaban tratando de tomar la vida del niño pequeño han muerto.";"bible";"punctuation_side_mismatch"
"Seyni Gwa gaalipotutmaklu. Wane china, ""Gita gimkata katkota Pixaya, ¿ga wa Pixa ginyegitno nkatyapyi?""";"Pero Juan al principio se lo quería impedir: Soy yo el que necesito del bautismo de ti, ¿y vienes a mí?";"bible";"punctuation_side_mismatch"
"Giyagni rugita Geso. Wane chinru, ""Puchichanno xani. Gi rixanu kigleru wane wixinri, psolpotuyako wpoyagkaklewatinripa."" Waneklu rugitatkalu.";"Respondió Jesús y le dijo: Deja que así sea ahora, porque es justo que hagamos la justicia completa como Dios ha ordenado. Luego le dio el bautismo.";"bible";"punctuation_side_mismatch"
"Waneklu satu tokanchi tengogneya, wane china, ""Tyenwa Noturu nushinikanru potu. Wale giglenshinikanutno.""";"Y salió una voz del cielo, que decía: Este es mi Hijo amado, en quien tengo complacencia.";"bible";"punctuation_side_mismatch"
"Rapyegitinitkalu kyantaletlewakleru, wane chinru, ""Goyakalu Wgene pixinipa, wane pchinanru tye sotlukaka jimapro rixinwa.""";"Y vino el Maligno y le dijo: Si eres Hijo de Dios, di la palabra para que estas piedras se conviertan en pan.";"bible";"punctuation_side_mismatch"
"Seyni Wale gigita. Wane china, ""Wane chinayongayegitkalurutkani: Gi wa niikalurupje ruwekya yineru, Seyni pejnuruko tokanchi Goyakalu chinyawaka.""";"Pero él respondió y dijo: Está en las Escrituras: el pan no es la única necesidad del hombre, sino toda palabra que sale de la boca de Dios.";"bible";"punctuation_side_mismatch"
"Wane chinru, ""Goyakalu Wgene pixinipa, gewi pakaxikamtini. Gi rixanu wane chinayongayegitkalurutkani: Gitowrene towutanu Pixa chinanu. Kashichanyina gimyoyna, gi pagogneko sotlu putspejixitinripa.""";"Si eres el Hijo de Dios, tírate abajo. porque está en las Escrituras, A sus ángeles mandará acerca de ti; y, en sus manos te sostendrán arriba, para que tu pie no sea aplastado contra una piedra.";"bible";"punctuation_side_mismatch"
"Geso wane chinru, ""Wanekoxa chinyongayegitkalurutkani: Gi pyantaletanru Gitsrukaachi Poyakalute.""";"Jesús le dijo: Otra vez está en las Escrituras: No pongas a prueba al Señor tu Dios.";"bible";"punctuation_side_mismatch"
"Wane chinru, ""Pejnuruko tyekaka nenekanyi pyoptsojityegitinipno.""";"Y él le dijo: Todo esto te lo daré, si te inclinas y me adoras.";"bible";"punctuation_side_mismatch"
"Giyagni Geso wane chinru, ""Pyanutka, Satanasyo. Gi rixanu wane chinayongayegitkalurutkani: Gitsrukaachi Poyakalute pyoptsojityegitanu. Walepje pyonogyegitanu.""";"Entonces Jesús le dijo: ¡Vete, Satanás! Porque escrito está en las Escrituras, adora al Señor tu Dios, y a él solo servirás.";"bible";"punctuation_side_mismatch"
"Wanekluyakawa yinuwaka ginkaklewleta Geso. Wane china, ""Genshinikanutanu, gi rixanu tengogne pogirewatyawaka gi gowukatkalu.""";"Desde entonces, Jesús anduvo predicando y diciendo: Deja que tu corazón se aparte del pecado, porque el reino de los cielos está cerca.";"bible";"punctuation_side_mismatch"
"Wane chinna, ""Tekali. Gwagajxigitanno. Yine gwapjetachine nixkakanutkagi.""";"Y les dijo: Vengan en pos de mí, y los haré pescadores de hombres.";"bible";"punctuation_side_mismatch"
"Wane satu gijirgitutachri yayegityalu. Yoptsojityegitlu. Wane chinru, ""Gitsrukaachi, palukiniplu pumkata powratletanunno.""";"Y vino un leproso y le dio culto, diciendo: Señor, si tú quieres, puedes limpiarme.";"bible";"punctuation_side_mismatch"
"Romyokyegitlu. Kamruklu. Wane china, ""Naluklu powra pixinripa."" Waneklu rujirgitle rutukyatka.";"Y él puso su mano sobre él, diciendo: Si quiero, se limpio; Y enseguida él leproso quedó limpio.";"bible";"punctuation_side_mismatch"
"Geso wane chinru, ""Petanu. Gike punkakanu. Seyni pyanu. Pekakgitinwa sasertote yegi. Penekanru genekashlu wa Moysisi yokanatanru. Walepni gipgujtalewlu wanna chinanu.""";"Y Jesús le dijo: Mira que no digas nada sobre esto a nadie; sino ve y deja que el sacerdote te vea y haga la ofrenda que fue ordenada por Moisés, para que se enteren que ya estás limpio de la enfermedad.";"bible";"punctuation_side_mismatch"
"Wane china, ""Gitsrukaachi, nopji ruklugana ntseruwakleni. Giktegachrina. Salewnachripotuna.""";"diciendo: Señor, mi siervo está enfermo en la cama, en la casa, sin poder mover su cuerpo, y con gran dolor.";"bible";"punctuation_side_mismatch"
"Wane china, ""Wane nyanu Gita. Nutuukakapanru.""";"Y le dijo: Yo iré y lo sanaré.";"bible";"punctuation_side_mismatch"
"Geso wane chinru ksolaloteru, ""Pyanutka. Palixyawakpotuko pkamrutikatka."" Rutuukakatka tseruwakle wanekluyakawa.";"Y Jesús dijo al capitán: Ve en paz; y que se haga como has creído. Y el sirviente sano en esa misma hora.";"bible";"punctuation_side_mismatch"
"Satu yonchikgapri gapyegitlu. Wane chinru, ""Yimaklewatachri, nomkagitanyi ginakakokta pyinipa.""";"Y vino un escriba y le dijo: Maestro, te seguiré a dondequiera que vayas.";"bible";"punctuation_side_mismatch"
"Geso wane chinru, ""Kewnechrone waneyna kapna. Ga wa koshichine tengogne yapachine waneyna rawyawakna. Ga wa Gita Yineru Wgenno maleshayno nutspanjiwutyawaka.""";"Y Jesús le dijo: Las zorras tienen guaridas, y las aves del cielo tienen un lugar para descansar; pero el Hijo del Hombre no tiene dónde poner su cabeza.";"bible";"punctuation_side_mismatch"
"Satu yimakleru wane chinru, ""Gitsrukaachi puchichanno muchinanu gapkachi wane nyanu, nuruchi gipnini, ga wa nkapnamtanu.""";"Y otro de los discípulos le dijo: Señor, déjame ir primero y entierre mi padre.";"bible";"punctuation_side_mismatch"
